Id,SalePrice
1461,118310.11748984201
1462,149044.5467722188
1463,174780.66296611782
1464,199130.25626955254
1465,198592.21327287718
1466,170891.34947908428
1467,184755.71516729658
1468,166540.20161659518
1469,192793.45598607932
1470,120648.85063411455
1471,191279.379286116
1472,100999.70186283748
1473,95519.28460041984
1474,146344.15737176544
1475,119561.39430993792
1476,345849.7867772813
1477,249095.39878309946
1478,283928.588555405
1479,285680.7441406399
1480,491106.4288116488
1481,335427.8519883374
1482,218291.59982868718
1483,171191.9445240955
1484,170687.52846331353
1485,194236.04261182257
1486,195453.9943057643
1487,327856.5974010475
1488,240901.5172564881
1489,190063.1003022395
1490,237793.1722250322
1491,194777.0512057177
1492,90652.39253129538
1493,185612.7922869144
1494,283295.44024295855
1495,281902.8370339047
1496,238591.62768230148
1497,174961.81858538612
1498,176704.96276772363
1499,164984.37836076293
1500,159209.14832747338
1501,176843.63904127554
1502,155541.7524549595
1503,284744.52961798303
1504,248223.26180898247
1505,230265.22214462375
1506,190181.32491582952
1507,255606.38983096767
1508,200802.95116482463
1509,158699.72971425555
1510,142801.3631852411
1511,152396.90641640816
1512,173195.5334107662
1513,149244.046796618
1514,145864.4505294156
1515,187739.09169168767
1516,151120.93823614618
1517,169765.20045397684
1518,128010.76068108149
1519,213321.77270607057
1520,129030.44835455618
1521,125775.80959221182
1522,176576.12164623305
1523,110238.82933498963
1524,120646.98456209483
1525,120306.33025168213
1526,107831.57466685207
1527,108391.75306005318
1528,138525.02110728048
1529,151562.3842991403
1530,203825.35978222592
1531,111622.75928993597
1532,96194.93251762015
1533,151526.93759728762
1534,120835.29585371289
1535,140717.52787035762
1536,107092.57659251684
1537,64063.866996110606
1538,148111.53823519565
1539,191815.130691978
1540,96784.71514464031
1541,134767.93455402442
1542,136530.43158199074
1543,181571.47357755832
1544,86679.88306117662
1545,117276.04284684599
1546,142451.54952459078
1547,128533.68473101193
1548,136211.99807088744
1549,125781.36218729094
1550,132854.06301857944
1551,103829.26050608234
1552,143167.92864955246
1553,143158.0856421835
1554,125043.22385834841
1555,157739.94457289347
1556,92713.81098067999
1557,100501.01238166213
1558,100562.44327016002
1559,63522.25195503574
1560,138045.2663110364
1561,121706.56688485785
1562,135960.41797618743
1563,122562.21495611352
1564,155673.06089705834
1565,141520.87291053988
1566,236608.75746733497
1567,76742.6591450397
1568,246974.00433488766
1569,123806.33269743298
1570,143367.288091396
1571,116975.7181413716
1572,140529.7456391145
1573,223547.37712549185
1574,128757.97060792771
1575,234287.39986803604
1576,262044.35990335705
1577,182278.20713495824
1578,136938.77681845223
1579,147972.3386395678
1580,194446.3533958161
1581,160219.57148869958
1582,129066.6740921719
1583,301578.4139074962
1584,221625.98927941316
1585,141285.79921534777
1586,70560.38746885526
1587,105489.26928215071
1588,154036.7800383733
1589,96539.77005577725
1590,134943.52505418786
1591,94285.71926582884
1592,106618.75697616296
1593,124917.02383864317
1594,127436.24475762855
1595,107748.5747794282
1596,223680.02908729142
1597,194616.9139741949
1598,223591.61011869946
1599,169827.33926769177
1600,164834.5699332702
1601,71221.71699762024
1602,114190.15015936592
1603,71594.1457729139
1604,261433.36450819403
1605,246067.9170756278
1606,171557.97949427026
1607,180369.7379550477
1608,216514.44749226095
1609,179023.17006599996
1610,149073.3282502353
1611,136748.71524261285
1612,171500.3079736648
1613,169550.28274271826
1614,125547.64340232483
1615,89855.19334013973
1616,77908.00425312712
1617,91682.01484078703
1618,131239.86832040345
1619,144858.2346566391
1620,178167.28480855416
1621,133842.4141551463
1622,145086.72479246586
1623,270572.3647303863
1624,212649.5845580505
1625,115151.51623121597
1626,169882.35045228718
1627,188626.0471646165
1628,277339.9598405069
1629,181638.4768943412
1630,357085.3850558408
1631,228011.69726609884
1632,234584.0392676719
1633,177644.16941158133
1634,183366.3636290414
1635,178154.75287509133
1636,157130.57951278554
1637,199102.09272685306
1638,178427.59959861325
1639,181127.96715287858
1640,252009.1262324826
1641,179229.7443831847
1642,240816.46843837583
1643,213095.82011226757
1644,233874.9628371496
1645,213112.30967674585
1646,160844.37951817075
1647,154412.78509683447
1648,128859.89399794054
1649,144342.55908803525
1650,114025.42928603795
1651,123812.7308712224
1652,100965.78161033148
1653,104184.95307088831
1654,144103.98089133116
1655,141046.83079257535
1656,139393.677448707
1657,147834.53431120544
1658,144326.39789333745
1659,124749.50968689073
1660,155033.66809153388
1661,409532.15562885464
1662,388132.74488061125
1663,367752.6539559473
1664,496862.0159918297
1665,295978.40200214775
1666,321128.25334062835
