Id,SalePrice
1461,122370.54753642733
1462,160725.79557641235
1463,193362.51351395
1464,190320.21187120542
1465,184472.13960381577
1466,169510.21099094342
1467,174976.13331769838
1468,165445.82499893664
1469,177348.9712718041
1470,126926.19888738068
1471,200869.77274176467
1472,93598.29956293029
1473,93100.71269268023
1474,146483.11582466064
1475,115256.90493151573
1476,368457.44599019096
1477,250330.3788203495
1478,287500.42318597884
1479,284232.25906700443
1480,491496.2693121507
1481,337484.7613473687
1482,204361.07964731567
1483,185461.2883552929
1484,165696.14987668995
1485,187703.47909614048
1486,192605.19190881352
1487,351586.2351381641
1488,231523.58673897953
1489,205237.0114101203
1490,232837.740697952
1491,192798.55747392375
1492,92568.30155902881
1493,187444.63895063245
1494,291719.08944661834
1495,296727.9965911206
1496,240082.95853249973
1497,179487.91435777894
1498,160866.3083570418
1499,160489.51676601107
1500,163076.51313761578
1501,180162.6776594403
1502,144000.78698611597
1503,301154.31526266213
1504,237753.42388291206
1505,226020.9438644826
1506,179920.37547847646
1507,255666.8177004742
1508,187644.25188530964
1509,164450.45168837442
1510,152623.48968131887
1511,148667.8775096277
1512,169936.69731230702
1513,148112.3807284156
1514,165052.94651946123
1515,192499.5111841479
1516,146489.01717670233
1517,156130.7153535081
1518,127128.66506834269
1519,225285.8321221642
1520,136436.2168464985
1521,138770.38177982072
1522,167699.30908040298
1523,114974.5078992726
1524,123398.67291532639
1525,123915.70807606053
1526,118181.2254750041
1527,102944.58300593428
1528,127851.76241945582
1529,155286.67078450258
1530,173055.58336774743
1531,104614.57398300496
1532,94251.81745275918
1533,145181.4034531253
1534,120739.17170923454
1535,153563.35210652716
1536,112434.68657904708
1537,68164.26115234687
1538,153808.35614796274
1539,193425.22577709198
1540,96585.13383291804
1541,135063.82354278243
1542,135849.33177834863
1543,204393.84070481636
1544,80360.80404700717
1545,111634.16512677727
1546,132621.45111505894
1547,136732.53952763387
1548,134690.13846177325
1549,114687.89836686496
1550,142127.1100554219
1551,103561.64992940202
1552,149418.91190298903
1553,161534.4775961014
1554,118738.44020850144
1555,173632.3737337251
1556,86806.97906443733
1557,106343.91614210104
