Id,SalePrice
1461,165920784.0
1462,251886240.0
1463,334302176.0
1464,326278528.0
1465,311056384.0
1466,273269792.0
1467,286881216.0
1468,263302208.0
1469,292854336.0
1470,175474048.0
1471,354379424.0
1472,110069080.0
1473,109174192.0
1474,218525568.0
1475,151384976.0
1476,897205696.0
1477,496415776.0
1478,613625728.0
1479,602983040.0
1480,1394712320.0
1481,784334912.0
1482,363851872.0
1483,313613856.0
1484,263911088.0
1485,319439040.0
1486,332297760.0
1487,835066688.0
1488,440466560.0
1489,366247744.0
1490,444294752.0
1491,332809632.0
1492,108219480.0
1493,318764672.0
1494,627479296.0
1495,644041472.0
1496,465647968.0
1497,298279680.0
1498,252225664.0
1499,251320928.0
1500,257552352.0
1501,299997088.0
1502,212883216.0
1503,658811648.0
1504,458742784.0
1505,424532416.0
1506,299382592.0
1507,512707392.0
1508,319281280.0
1509,260880720.0
1510,232707568.0
1511,223534160.0
1512,274324672.0
1513,222258736.0
1514,262343728.0
1515,332023424.0
1516,218540144.0
1517,240947776.0
1518,175902640.0
1519,422427488.0
1520,196000160.0
1521,201158576.0
1522,268813088.0
1523,150816640.0
1524,168063072.0
1525,169141328.0
1526,157305328.0
1527,127337016.0
1528,177434144.0
1529,238952352.0
1530,282068000.0
1531,130514456.0
1532,111248928.0
1533,215560704.0
1534,162547488.0
1535,234905632.0
1536,145744704.0
1537,67734160.0
1538,235480288.0
1539,334468640.0
1540,115492744.0
1541,192989424.0
1542,194710192.0
1543,363941408.0
1544,87150728.0
1545,144159968.0
1546,187671088.0
1547,196650592.0
1548,192171040.0
1549,150240704.0
1550,208655808.0
1551,128507440.0
1552,225265872.0
1553,253833248.0
1554,158440832.0
1555,283509760.0
1556,98079128.0
1557,133832176.0
1558,110034024.0
1559,117137088.0
1560,202063024.0
1561,233575136.0
1562,170960240.0
1563,175331200.0
1564,257460992.0
1565,219841184.0
1566,463630048.0
1567,68201896.0
1568,403356160.0
1569,198109040.0
1570,205681232.0
1571,161271776.0
1572,209859568.0
1573,456184512.0
1574,160434208.0
1575,428311168.0
1576,455286560.0
1577,344666144.0
1578,196150880.0
1579,244588160.0
1580,311433344.0
1581,238088880.0
1582,180637872.0
1583,806705024.0
1584,435568352.0
1585,205002480.0
1586,67919160.0
1587,126252600.0
1588,229397536.0
1589,118862424.0
1590,195216656.0
1591,111236192.0
1592,153515168.0
1593,177121040.0
1594,205117472.0
1595,145056096.0
1596,439126112.0
1597,306365344.0
1598,354717568.0
1599,258169600.0
1600,253968368.0
1601,62502788.0
1602,144869744.0
1603,117966000.0
1604,529155008.0
1605,465623104.0
1606,289193024.0
1607,255390192.0
1608,391086400.0
1609,322792960.0
1610,255955872.0
1611,210455632.0
1612,285840736.0
1613,280575776.0
1614,163919568.0
1615,104934136.0
1616,79274192.0
1617,100913024.0
1618,174767600.0
1619,206681280.0
1620,305785664.0
1621,184870080.0
1622,209799936.0
1623,613102784.0
1624,385464800.0
1625,155460208.0
1626,255345856.0
1627,323309920.0
1628,573327360.0
1629,317055936.0
1630,931715712.0
1631,377011968.0
1632,447054880.0
1633,291670304.0
1634,335449312.0
1635,295407456.0
1636,255990528.0
1637,371761376.0
1638,324710944.0
1639,295479040.0
1640,493761344.0
1641,285541568.0
1642,460265152.0
1643,396542624.0
1644,446213216.0
1645,330234176.0
1646,264525920.0
1647,238451088.0
1648,199399472.0
1649,195717360.0
1650,167656128.0
1651,164714688.0
1652,113499600.0
1653,123253888.0
1654,223037152.0
1655,211218880.0
1656,218192784.0
1657,230232576.0
1658,210160000.0
1659,170231056.0
1660,240652000.0
1661,1280538752.0
1662,954855552.0
1663,877519232.0
1664,1349297664.0
1665,666539392.0
1666,715292928.0
1667,895062272.0
1668,753620288.0
1669,640629440.0
1670,782113536.0
1671,531652832.0
1672,1457909376.0
1673,631216064.0
1674,448328032.0
1675,337783776.0
1676,337249472.0
1677,420355456.0
1678,1250569728.0
1679,983301760.0
1680,796561792.0
1681,430508608.0
1682,631731584.0
1683,288250240.0
1684,264600096.0
1685,268944896.0
1686,268664960.0
1687,266819360.0
1688,317691552.0
1689,346344608.0
1690,327913728.0
1691,308247456.0
1692,515525632.0
1693,293011872.0
1694,309022720.0
1695,272767264.0
1696,603550272.0
1697,276748992.0
1698,849083072.0
1699,815050560.0
1700,517068736.0
1701,558999296.0
1702,516820256.0
1703,515335872.0
1704,618439616.0
1705,414816000.0
1706,1129175168.0
1707,418685504.0
1708,393341888.0
1709,554356160.0
1710,394219136.0
1711,570313856.0
1712,528516544.0
1713,552711296.0
1714,425706528.0
1715,374121568.0
1716,301421792.0
1717,270512448.0
1718,197271584.0
