Id,SalePrice
1461,123805.45583386916
1462,151538.06851593556
1463,183208.34168095433
1464,186896.9357305074
1465,189742.07535386152
1466,183722.3996235718
1467,170429.1605979486
1468,178086.80981807123
1469,180736.24742880516
1470,129693.39911002092
1471,202201.8375671252
1472,98726.12295610404
1473,102910.2119454249
1474,155237.9081214329
1475,122243.55345307244
1476,345667.9568567689
1477,245448.2023821039
1478,293398.49750212225
1479,285843.45830977004
1480,423854.70796139207
1481,313586.4780442239
1482,203524.15078518115
1483,186100.17051485582
1484,175745.11971289132
1485,180310.68066055086
1486,199257.88775232638
1487,304408.16241552396
1488,232793.81515448476
1489,200916.68903396148
1490,220785.20292849623
1491,195945.01011469853
1492,100112.89395833445
1493,178651.4266123514
1494,288566.19936511305
1495,282914.86315253796
1496,233799.250661065
1497,182796.71690568342
1498,159675.9307938191
1499,159031.09222253165
1500,164159.2172645845
1501,172352.37442798613
1502,163567.37113447796
1503,260405.3206630782
1504,225222.15491086905
1505,220482.64008183967
1506,178240.56207908868
1507,246781.79844712574
1508,191109.6010730664
1509,155967.8895217421
1510,150662.1802864744
1511,148426.5795442655
1512,170169.08099072636
1513,146210.4959659048
1514,150147.44606633633
1515,182806.9757918833
1516,150420.404406951
1517,150153.69334706335
1518,138621.89880547606
1519,220550.6305578586
1520,139277.5919369347
1521,139322.48986902818
1522,162800.22090807706
1523,120497.27854472568
1524,122917.93818992219
1525,125320.93736854456
1526,128217.1526922549
1527,109951.76087866104
1528,127781.7865671897
1529,141718.98470232546
1530,165157.2177977223
1531,136188.23661419252
1532,102278.1507551155
1533,143201.26132877968
1534,118059.9305826507
1535,147535.6002429102
1536,120906.51791439032
1537,92180.7447743004
1538,146582.08954641098
1539,176986.3874256897
1540,114310.60278813848
1541,135936.97522794828
1542,135337.21214652603
1543,177857.6622860444
1544,94137.15998722684
1545,107968.33332825254
1546,126785.22208149925
1547,135189.20374299513
1548,126075.98110714737
1549,112462.51587402711
1550,139054.4774280711
1551,120123.11325282702
1552,146994.08687077631
1553,131284.43525188326
1554,116712.18477318119
1555,170465.57211338135
1556,103843.23104176641
1557,113682.62973030633
1558,100774.96837808556
1559,109611.21615322575
1560,141173.96996319402
1561,138344.76264796834
1562,129154.66007536711
1563,126206.70036665419
1564,161253.294051594
1565,154841.1856093444
1566,208929.72042437037
1567,90562.36658358053
1568,219157.99657077
1569,151848.5737176464
1570,140655.0584307274
1571,130765.60691753613
1572,140968.52190539637
1573,228378.88654649846
1574,130608.77662705591
1575,215012.70228046607
1576,229456.8064388296
1577,193434.23807991995
1578,139109.65883950403
1579,142450.17567730692
1580,189124.8204179417
1581,142782.21127244178
1582,129260.41712884269
1583,311996.0403706416
1584,233218.7897308912
1585,142402.9899218176
1586,85172.35659723943
1587,109713.07743514319
1588,145268.1423572646
1589,106557.76377987555
1590,133829.99191978824
1591,102894.52671029985
1592,127922.03267463854
1593,121294.14026599978
1594,126206.35900114215
1595,123032.2189967533
1596,207572.33883101845
1597,166349.3058649549
1598,182590.26433737585
1599,167175.0016775393
1600,175854.11990172713
1601,80508.72434068943
1602,113019.375931319
1603,92446.79706843566
1604,275146.4019901492
1605,243549.94738108892
1606,164542.789433865
1607,164296.3025460144
1608,217063.35871113496
1609,190769.40322547426
1610,165980.9903029223
1611,148566.2289443128
1612,185289.36850602136
1613,175555.11397857429
1614,124092.10552267898
1615,93167.89641188938
1616,89078.78950994197
1617,93740.91186130204
1618,123583.69993164393
1619,135955.64448912078
1620,173313.04166785095
1621,141409.45652387763
1622,142947.85945311643
1623,265306.9350404493
1624,220279.94486345837
1625,123058.80229707547
1626,168220.08300413156
1627,185755.9396379834
1628,261489.2453907319
1629,176243.2076357152
1630,308351.6081994814
1631,198579.79220958924
1632,230748.60405635333
1633,174717.50393600194
1634,189809.3092571723
1635,183261.20188203512
1636,167142.98040267258
1637,189852.65475632393
1638,197841.4972283821
1639,177471.59308641896
1640,232037.89703845166
1641,171917.27378834994
1642,222046.1548968197
1643,219589.01226119572
1644,217940.32490667116
1645,186358.93567375466
1646,156521.07803755693
1647,156021.16526499574
1648,141170.11054788923
1649,138971.43089295656
1650,126495.96439669658
1651,122567.9997275006
1652,101004.57522144879
1653,102003.7453076726
1654,156439.21358743132
1655,149129.10228237507
1656,153305.4126275938
1657,155798.64957583154
1658,157180.6351543253
1659,126515.59067748753
1660,152122.4005434437
1661,398569.91047448
1662,335926.0909973174
1663,353967.0593549074
1664,401329.8827117668
1665,294114.9972215841
1666,321558.21914292464
1667,336839.661265384
1668,322033.79744904576
1669,281361.36721988965
1670,328320.8682231476
1671,264424.2703339961
1672,406411.5202414425
1673,293165.6208241003
1674,246352.2206004971
1675,194872.67609918534
1676,198426.79108309493
1677,209268.20946365764
1678,410097.51833693415
1679,369984.07525615476
1680,315279.6144929836
1681,238910.88622174092
1682,306142.0338082897
1683,193461.39796960182
1684,180467.55792010564
1685,180530.63619129683
1686,178340.37155020778
1687,173946.30796018138
1688,194401.42554425582
1689,192941.93822636275
1690,189608.23006016584
1691,184020.02916015606
1692,244579.53815984828
1693,174283.48218600365
1694,184227.84446115748
1695,171483.84447902473
1696,266567.19727560756
1697,168652.92109841996
1698,319660.8109734116
1699,310172.8472911218
1700,246038.35591069944
1701,260043.73324169224
1702,248817.8959235077
1703,256745.3664550406
1704,282433.70837417815
1705,225729.26167805036
1706,384776.92569164105
1707,210634.513476925
1708,207111.66324352328
1709,252702.84301324032
1710,218232.1825797095
1711,258459.1785726078
1712,255991.7547146873
1713,267744.4392708011
1714,216920.43372748408
1715,200969.75553200903
1716,176131.00759585822
1717,167885.33335754357
1718,129204.33372419569
1719,206411.13092379528
1720,233789.6996184781
1721,161689.95547377382
1722,126377.52008042365
1723,161652.1169314628
1724,211656.7170018695
1725,230344.2226290993
1726,193969.2332900841
1727,179054.66165565216
1728,187760.37018435536
1729,165123.7962224853
1730,145109.41597092786
1731,128820.42555404188
1732,131613.7359785303
1733,122889.00170506685
1734,131031.858603916
1735,134949.004915951
1736,124426.8978327559
1737,279207.7091701626
1738,213647.2717170432
1739,255785.3939078606
1740,231545.92965466346
1741,191173.71602386236
1742,171663.42197454066
1743,173876.7032197999
1744,270494.1211225073
1745,200182.97617371715
1746,196673.19985923957
1747,199102.25530343672
1748,211581.35681315768
1749,162559.9834753976
1750,140339.2819245135
1751,212029.17344724515
1752,125668.11740903342
1753,147665.01814278722
1754,192915.3254853885
1755,168219.67405763819
1756,128146.8025870449
1757,120991.19417111405
1758,151100.93729128077
1759,164146.02922968724
1760,165165.3332287829
1761,151669.08601541046
1762,177979.40502961067
1763,162698.81666872333
1764,126132.02432597961
1765,162834.8287156154
1766,172170.9114753506
1767,201640.2035298672
1768,141704.85734365135
1769,161684.27098988963
1770,144161.29995458125
1771,135835.2419690678
1772,141008.55111366825
1773,141135.26934039494
1774,145822.1267618156
1775,135568.82147581625
1776,119511.93327430928
1777,113461.98100158277
1778,135775.3920757968
1779,118461.34364499149
1780,164631.05864976317
1781,131590.67626113325
1782,106021.97977881177
1783,141522.26853723914
1784,108216.6616887354
1785,118022.40380064603
1786,164779.4114439101
1787,155897.63359182174
1788,78096.98911101314
1789,103004.66232267223
1790,97303.06610420719
1791,173695.47293133012
1792,147665.95061096118
1793,139263.5500403946
1794,139516.51950751262
1795,133317.69900685482
1796,128424.95736711055
1797,117692.21484474289
1798,126385.63483449433
1799,115728.58870315764
1800,131704.87061320696
1801,129838.41580672431
1802,135214.58104903583
1803,152825.77190145678
1804,141521.16564472351
1805,136811.0767074164
1806,119116.44944321386
1807,133982.91468663156
1808,120095.8997217042
1809,117132.79672764268
1810,141456.32979337222
1811,106565.66031232337
1812,103844.15950434157
1813,121725.98791525135
1814,100535.1105309293
1815,74419.57296468335
1816,103130.61885302854
1817,131530.29087333765
1818,139522.3648227951
1819,125906.03033402753
1820,81885.21136945294
1821,117916.32237119575
1822,142858.64247622175
1823,66594.73748830507
1824,130018.1020909158
1825,135634.4401668778
1826,108942.68456155175
1827,109495.56246445105
1828,132832.23970114338
1829,116129.4508093331
1830,133899.3601278118
1831,138277.1416477993
1832,115222.13332645928
1833,139818.3422194815
1834,124591.8701156569
1835,134141.1352331925
